Id,SalePrice
1656,161228.08072375925
1657,160094.5576923089
1658,160408.7757608843
1659,151514.24973873078
1660,161598.7057241718
1661,238078.12940839084
1662,227261.81269298104
1663,222140.14970850898
1664,242595.62049151034
1665,208557.48742705188
1666,207472.49967542177
1667,221123.45628081754
1668,214763.547927306
1669,197715.31556188702
1670,220004.2683292943
1671,198026.5331753424
1672,242014.64244618636
1673,201538.74202250617
1674,188858.32184051123
1675,172831.0599939844
1676,173919.30839887512
1677,180039.8049390818
1678,236868.29925907243
1679,213248.031977674
1680,217606.50595256893
1681,195170.85365868965
1682,202763.14930967355
1683,169505.26664659756
1684,171391.49235648772
1685,167383.49139437504
1686,168027.26274321493
1687,164976.81091986012
1688,175813.66633614703
1689,172612.71925747694
1690,174892.4681613485
1691,169815.78910654277
1692,193971.50253485472
1693,164775.59747421782
1694,171131.97998201824
1695,164037.84482611183
1696,198913.48613838386
1697,166317.92941605835
1698,218413.70893858763
1699,208060.48783835332
1700,189858.0123980685
1701,196164.42048775614
1702,193902.0036689701
1703,194776.8865870032
1704,202062.34277992704
1705,187289.5064128298
1706,243914.24052924188
1707,181301.6119476115
1708,177072.86470913675
1709,197502.80600767728
1710,184466.90348309415
1711,193586.44815129862
1712,200621.41605164923
1713,194692.76061717162
1714,187472.411895885
1715,175253.41794297288
1716,171471.30004118985
1717,167756.68364178922
1718,157912.14618498716
1719,178401.54253340914
1720,192870.17624480271
1721,168061.4611361134
1722,151046.92693720467
1723,161305.22410315296
1724,179995.71264198967
1725,187666.539794613
1726,172003.11426633282
1727,165353.77008797132
1728,171913.73301728227
1729,165651.4044715343
1730,163378.14769523588
1731,148193.03339946445
1732,152606.7879681003
1733,149562.29897543506
1734,149357.68904039296
1735,157047.3590551624
1736,148078.1930877408
1737,214141.26820445736
1738,181318.83901070876
1739,203596.33503862337
1740,181051.02123408092
1741,176350.01940111042
1742,167489.34857023726
1743,167356.08843185188
1744,202779.74889563478
1745,185353.38176396277
1746,177896.3775856532
1747,179771.3940097609
1748,187032.1766301325
1749,162374.00687123174
1750,156441.69515939042
1751,192002.5321132162
1752,151631.8046958817
1753,158771.09853768814
1754,178128.60483806708
1755,168839.7895910718
1756,152540.57475647135
1757,150192.2299801105
1758,155834.5244813268
1759,166462.51201849067
1760,169144.47729018232
1761,153491.67558370437
1762,168733.57817384714
1763,168040.41089790067
1764,147189.28140199056
1765,171960.1421492607
1766,172630.08555234014
1767,181545.68540912247
1768,159943.30598425836
1769,170456.7539670594
1770,160564.7962640048
1771,150861.01667366334
1772,157824.32764546428
1773,150006.43465194068
1774,155837.086181856
1775,155253.54536780014
1776,152319.32029550907
1777,144836.43833986897
1778,157308.47406063374
1779,145520.79347041246
1780,174076.05029401556
1781,156294.7167034222
1782,132245.1432556495
1783,156277.45233514177
1784,136390.69330593405
1785,148014.6746863123
1786,154346.32136396173
1787,161533.26445118908
1788,114248.9735624545
1789,141365.79266300003
1790,128091.27091651801
1791,178654.45711252952
1792,161799.97612305093
1793,157524.54571390507
1794,159092.18590141385
1795,156618.36504590278
1796,148084.42471284294
1797,150667.90480273726
1798,149950.46973961193
1799,146313.54648455733
1800,150960.99066844172
1801,154244.40969671798
1802,157162.74805481758
1803,162311.7735580518
1804,156861.3863300481
1805,158305.6446693613
1806,152100.13695021594
1807,154205.77290034608
1808,146859.09134479918
1809,144216.07327894794
1810,153981.34376439048
1811,140243.12099116528
1812,138152.61638361958
1813,150540.45573964185
1814,139867.66297219606
1815,113931.12003095786
1816,138223.7174791175
1817,140242.567700859
1818,160006.0515137877
1819,152038.99210394474
1820,108842.37427161173
1821,143183.4643954658
1822,156548.7642887515
1823,103856.86359562191
1824,157318.61115026244
1825,154205.77290034608
1826,142580.25735384037
1827,141833.1432424571
1828,153419.6308574264
1829,148130.14754430152
1830,157177.06137092167
1831,163051.46573130606
1832,132928.2909132487
1833,157236.29204885435
1834,150535.75397209954
1835,151719.3199637604
1836,151172.71733039545
1837,136308.43478182558
1838,153026.50439405697
1839,132305.98314704845
1840,156390.42465378277
1841,155945.33087765498
1842,128751.98704910738
1843,153340.71311433724
1844,155056.28912280346
1845,153296.2546761377
1846,163625.57903259416
1847,161840.302841075
1848,115802.24028035639
1849,147226.64422688977
1850,147780.45215044232
1851,163537.05633774248
1852,152202.48331302052
1853,155719.4963138762
1854,166355.66304072514
1855,159111.80133863012
1856,182254.1717339318
1857,164827.72027585935
1858,155721.33937256632
1859,120745.85547026493
1860,158898.04513846716
1861,148026.74351895336
1862,204078.37688269964
1863,203662.1439576732
1864,203662.1439576732
1865,209291.34830740825
1866,213725.59014607256
1867,191744.33722909781
1868,208441.29827294374
1869,179477.6544639774
1870,186301.5639668024
1871,188560.21109394977
1872,160904.9573055795
1873,187612.68431832388
1874,161367.70811829835
1875,181696.39697796866
1876,175952.61970165063
1877,181455.1037147706
1878,175036.96594743786
1879,154762.9861324795
1880,157587.63761090272
1881,189373.1340299099
1882,198498.8465265856
1883,175433.85486588272
1884,178688.9972661165
1885,195524.02253647763
1886,206434.95975314124
1887,179861.72653162078
1888,200536.282162269
1889,168013.72895269308
1890,152662.99141340537
1891,155542.82395217172
1892,143582.6450642715
1893,158114.90692213541
1894,154135.4199823585
1895,158198.93426891713
1896,153532.5058497283
1897,146477.1894388717
1898,146039.03778233516
1899,161155.95457332648
1900,156447.7129605231
1901,165614.59287421335
1902,154715.21596517548
1903,183815.0108194798
1904,153176.30141153358
1905,173171.87016657728
1906,165310.12218083843
1907,175540.64793827015
1908,143563.71688682956
1909,156949.13345766606
1910,149234.68457959167
1911,180727.85659474818
1912,207396.52701991453
1913,159157.1614896397
1914,111396.7356502472
1915,204626.8736352626
1916,123687.481949432
1917,196086.8509702655
1918,156068.58141335877
1919,169831.31061101577
1920,155968.1477052393
1921,232519.14244701114
1922,209076.4320234599
1923,182409.1895926075
1924,188611.9201669374
1925,177994.9552250311
1926,223030.15320705491
1927,155700.14551458217
1928,160352.88379041292
1929,148054.09669289205
1930,153791.1644827298
1931,156600.08670388724
1932,154464.0422989332
1933,168288.0976196922
1934,173053.2043401866
1935,165474.3916929069
1936,173920.56634822534
1937,172205.90649441403
1938,168109.26214923605
1939,193962.31960544837
1940,170415.68091613092
1941,167833.69521944041
1942,173048.5959421229
1943,176722.92466833623
1944,207359.77824468602
1945,218446.52752146492
1946,158987.14063847894
1947,208401.69223051672
1948,167353.33737823044
1949,191322.2478521655
1950,173520.19802806553
1951,196048.3677605677
1952,188298.287675166
1953,167878.17502141272
1954,172744.5424711188
1955,152819.01417370784
1956,208415.8755363827
1957,160836.46562094113
1958,205739.72464016828
1959,159064.36228318705
1960,146139.8040883906
1961,147188.94266328067
1962,139947.05418583628
1963,141502.54678953384
1964,143434.2131822292
1965,162048.3204755505
1966,157790.033552366
1967,199480.03764338652
1968,231953.90729454454
1969,218332.65309288795
1970,235070.7905937816
1971,244108.06012497665
1972,223169.0014701722
1973,196334.62633616367
1974,204619.13715533042
1975,242936.34629189083
1976,194123.27511840078
1977,214929.32800152907
1978,211689.47484279005
1979,213250.5559303443
1980,174423.04287622726
1981,214064.68338405207
1982,185989.51076486215
1983,180694.2292771039
1984,167251.69015389984
1985,179668.7018258322
1986,177559.34511776367
1987,170179.24127641344
1988,168776.6318006912
1989,175739.69519364487
1990,181515.12842805634
1991,182400.49407440814
1992,182205.16412783362
1993,167910.13490901835
1994,195424.08914833047
1995,174559.9215387001
1996,193736.5818582787
1997,208658.5114829597
1998,212677.2655044769
1999,192745.86976037794
2000,204673.6351095936
2001,189804.77606055897
2002,190553.825713556
2003,194642.07210450896
2004,198702.10584841217
2005,189829.11438579322
2006,187216.98508565882
2007,192490.21919408205
2008,179291.5258290508
2009,174461.75499356733
2010,178222.03763115566
2011,161728.2853576015
2012,168850.8363070905
2013,171130.1233156825
2014,173501.08796898232
2015,179538.73681312767
2016,172280.20270286774
2017,175345.1696861346
2018,150638.63248286422
2019,154969.29455159698
2020,144370.9624549996
2021,145292.42801586346
2022,170167.66008460207
2023,158494.16341326552
2024,188542.9778867785
2025,220922.39078353802
2026,172669.13772008658
2027,163056.29036944723
2028,161551.64057356087
2029,166383.39450800422
2030,199620.89381361945
2031,190959.71670417543
2032,193613.8812013457
2033,200115.167562046
2034,166093.50933998454
2035,180362.2136332867
2036,173386.35779520494
2037,173716.6115992018
2038,214641.99598833692
2039,177522.57202034752
2040,206715.45098003215
2041,199170.92290503602
2042,178877.67607869764
2043,166272.38703766497
2044,168101.46938041947
2045,183231.91590146458
2046,159031.21041635616
2047,158285.19190576646
2048,155770.95656559942
2049,157197.1125397871
2050,174509.36833815274
2051,142626.62525070208
2052,148436.79144701693
2053,159750.96271571686
2054,129952.9011297977
2055,164008.3474466834
2056,158522.19999499695
2057,152539.87264912296
2058,183432.2061580394
2059,153916.60886945695
2060,168126.4517321001
2061,174176.86298565712
2062,153072.2433809895
2063,143157.99945805207
2064,156464.9446970678
2065,149179.00759441245
2066,165116.86194328373
2067,145307.66670264117
2068,158697.04536860352
2069,134167.23250266854
2070,146097.91375102653
2071,134691.66466036774
2072,156143.46144906827
2073,156260.24124743303
2074,176233.2315088165
2075,159442.48882849826
2076,150119.75971887365
2077,159523.96997480255
2078,150937.46725488655
2079,157654.07197787418
2080,149754.0430198811
2081,153317.27253511798
2082,148152.06444801434
2083,157459.40835075837
2084,146243.14007375936
2085,147359.3782479132
2086,145413.18708195386
2087,154111.60458354984
2088,141769.83333834403
2089,124731.45442037366
2090,155736.34063375337
2091,144520.3162115734
2092,149467.57555169848
2093,152038.34229077323
2094,149166.69769171634
2095,164399.57802679032
2096,127849.64722279768
2097,137011.62650608638
2098,159107.564199422
2099,113050.77741085902
2100,130582.08513560682
2101,150222.74904096388
2102,153443.08708614402
2103,138934.04915567153
2104,156988.45761263184
2105,145383.78851859202
2106,124871.6980642169
2107,186672.31242031947
2108,144492.38078188992
2109,144744.85074411545
2110,157365.6330300874
2111,159716.09244938655
2112,157525.011817542
2113,151142.30342050016
2114,143323.39049969704
2115,166501.04480956122
2116,151876.62522384452
2117,161561.09499999028
2118,151574.9842188285
2119,142741.83664211
2120,154709.72257840695
2121,142671.27269714404
2122,143133.38608826633
2123,133601.5261128596
2124,170520.93290857587
2125,153218.76047804797
2126,161190.23829278143
2127,159538.86549478458
2128,148359.75396662502
2129,139835.89151462805
2130,155970.5064890268
2131,157072.29945173257
2132,149013.22802859647
2133,150569.5109710748
2134,146595.55944742615
2135,136707.95347581923
2136,125418.705155517
2137,146205.0174149121
2138,152181.41814716934
2139,160351.09135148043
2140,158003.0264593625
2141,158641.07179096367
2142,150779.59799168725
2143,155786.88452656643
2144,153023.18394374763
2145,157123.5868711483
2146,169249.83446662896
2147,161645.14685778873
2148,154115.9113511801
2149,157975.34138670113
2150,181949.97462093862
2151,146323.26369105338
2152,168764.92412155838
2153,163767.92881922083
2154,144148.1453050448
2155,157144.0445306517
2156,190916.84163734425
2157,186187.1836949442
2158,187638.46886052113
2159,177636.4182146345
2160,172093.56040646674
2161,188888.3140764241
2162,221636.28421928742
2163,218736.21975872054
2164,188095.21954675118
2165,168765.97833427318
2166,160934.4256331723
2167,184258.03214765652
2168,178662.91530828152
2169,175326.1468489158
2170,182550.35482246373
2171,160909.24231054963
2172,154208.25712755753
2173,166341.99044871834
2174,191222.82743436014
2175,206050.70163479118
2176,203853.5323686244
2177,193727.47374201592
2178,182039.42682181258
2179,154468.42588271527
2180,183963.13060787847
2181,172571.29691607866
2182,184107.0721624095
2183,173899.8685202989
2184,149822.49463473892
2185,152783.79846188243
2186,162515.4281143623
2187,159896.77553310597
2188,164811.301440308
2189,198220.64121159737
2190,129587.00358433116
2191,132125.45868272186
2192,134067.53673493283
2193,145812.4477117036
2194,140138.58789431734
2195,149257.45190330464
2196,139052.81502059996
2197,148935.64655487842
2198,165068.6636009438
2199,166767.2958688757
2200,157897.1429866378
2201,158824.8726578736
2202,175028.67941008165
2203,157116.66493289734
2204,168945.84568747648
2205,144948.09738250807
2206,157679.31608564995
2207,176323.9889974754
2208,191845.47946065018
2209,175187.86101080192
2210,146150.75904720387
2211,146587.07717879795
2212,146646.27051633017
2213,140575.07310376046
2214,150990.27598847187
2215,144405.5683853474
2216,159927.53143313207
2217,131805.05242214413
2218,118142.80666352954
2219,121229.61475641908
2220,110358.04947273823
2221,204626.8736352626
2222,186621.13510226223
2223,197784.035358638
2224,178384.35805273606
2225,149746.6087927186
2226,168957.9547543629
2227,175276.8700067464
2228,194878.98773926485
2229,197715.90058707944
2230,161102.60941082786
2231,180665.89450573007
2232,170088.29139205636
2233,173255.9245151022
2234,189111.51140134293
2235,182125.98898327773
2236,201292.47268136684
2237,219329.88069454837
2238,173713.0135383378
2239,147466.3400688327
2240,164825.76943749934
2241,159316.99287701963
2242,153852.25526230782
2243,152021.4981030854
2244,147188.5555342811
2245,140268.71305308983
2246,156818.6911962348
2247,143811.0181137007
2248,151375.9815656011
2249,153287.33429771615
2250,157341.21507450164
2251,139375.1678479287
2252,168793.223694294
2253,160501.04010677573
2254,166069.3204541088
2255,172339.06215336864
2256,173441.77462617648
2257,176705.204735991
2258,166444.39812075486
2259,170662.66051880378
2260,163206.99812656493
2261,169333.32124584695
2262,179214.79517445012
2263,210800.43605887037
2264,246866.49138784336
2265,170895.22074793727
2266,201847.41719655963
2267,217809.92422570358
2268,225186.74877731968
2269,160321.57171041332
2270,177283.03302862545
2271,186407.67954579424
2272,175316.57856552798
2273,170332.5564979216
2274,171140.13830008594
2275,167305.25626442314
2276,174526.81069379236
2277,174366.33796823258
2278,160541.88757784537
2279,154177.53664067262
2280,151539.108572716
2281,168489.5010889918
2282,174396.7235431651
2283,141447.4293397881
2284,145042.1024628581
2285,157711.82317878256
2286,149677.50291645253
2287,215261.2721551497
2288,193351.93024947308
2289,221420.2655025966
2290,235922.60914999287
2291,206828.50213969193
2292,232969.1511531247
2293,242099.71447133206
2294,225328.050848195
2295,239019.72919354407
2296,199522.14630205292
2297,203618.96073165702
2298,208303.60033322757
2299,217905.75840024068
2300,211579.957541754
2301,199990.66262069534
2302,188692.79826493043
2303,190448.41791423192
2304,190778.86562333864
2305,174290.85560190576
2306,173114.77520558247
2307,171794.63026507534
2308,205402.1196023859
2309,197895.45506241676
2310,179325.12792878872
2311,174030.95823253115
2312,171621.3217458407
2313,170639.65753348247
2314,172044.4002266749
2315,169415.90232601727
2316,167377.65825942197
2317,172900.05509521673
2318,170704.57880784196
2319,172600.34825685777
2320,174978.04798289723
2321,188617.12906098136
2322,171030.8491427883
2323,171909.38103716113
2324,165002.95632991428
2325,178904.73047952744
2326,165045.70920289448
2327,177326.11102296092
2328,184613.90979034666
2329,173192.70910858092
2330,170509.32846365616
2331,217536.40577893122
2332,225435.8643707319
2333,211453.3944452182
2334,193119.22024500326
2335,196025.8099267738
2336,216054.94534221946
2337,177883.97880620134
2338,200568.59053803197
2339,185120.37771430158
2340,237633.79877818588
2341,180144.24909847756
2342,191310.2970621543
2343,184069.6086895432
2344,180284.8469444502
2345,190517.36793422152
2346,185683.59649198325
2347,176790.33474173662
2348,192301.2801276176
2349,167226.56289041362
2350,201840.25031304458
2351,192516.04114564284
2352,191379.6220369212
2353,190429.94780648468
2354,158081.58913193125
2355,160113.3491891651
2356,161054.94744646028
2357,174276.81730900504
2358,175637.40049998937
2359,152711.4333034823
2360,145537.300156163
2361,157478.9260213639
2362,199427.18483765004
2363,157451.53984158026
2364,165753.71395548614
2365,185030.44571391708
2366,174995.30705104608
2367,187456.51070108934
2368,180219.8964231505
2369,186762.42841352467
2370,167062.20170433403
2371,167141.58704563166
2372,172164.69498183124
2373,195919.7584581844
2374,207342.19022630347
2375,190577.32024651172
2376,204025.37896714374
2377,219375.74675379225
2378,156694.43615260842
2379,177354.03861577748
2380,158912.30751163256
2381,166480.79208871658
2382,175493.33018516807
2383,181444.60441356758
2384,188862.48196968847
2385,168101.35884728987
2386,156451.10771969322
2387,156998.72892908877
2388,137810.66189044184
2389,151000.45272613253
2390,157445.74224431915
2391,156959.29899445828
2392,146493.4674721872
2393,167414.31133041863
2394,156430.53455126833
2395,179747.81334191345
2396,159427.96921142997
2397,181905.59393224056
2398,154456.37425367863
2399,115441.76375539269
2400,115198.92611162075
2401,149188.8660577307
2402,153574.86168998634
2403,156876.49741653106
2404,158512.35014750663
2405,161721.74542283406
2406,160123.82495855296
2407,151013.70833486135
2408,157357.61400393865
2409,149560.28295854703
2410,169866.5463409816
2411,148376.19242810784
2412,166352.5455908449
2413,152497.85239471
2414,156628.6121482361
2415,156594.52639206636
2416,154488.57244381422
2417,156349.70820395046
2418,152192.62585345097
2419,145788.86380853286
2420,151049.40993635976
2421,157920.40114769462
2422,147106.84572017365
2423,151352.74180673825
2424,159662.64648917608
2425,175057.56890014868
2426,152766.77123574683
2427,150999.90663986784
2428,167616.6529187416
2429,145741.18037679963
2430,153566.37948966428
2431,143653.32916402468
2432,159082.14373359812
2433,156183.8674458826
2434,154513.00488601872
2435,160565.48251931334
2436,142817.7411989855
2437,145353.39235330903
2438,152003.656295902
2439,146090.5169345253
2440,147983.33924819893
2441,140572.71606916384
2442,139500.73154518762
2443,148147.9730465075
2444,152776.81656735225
2445,129231.92439584927
2446,150649.8256256038
2447,165362.74026324667
2448,153573.54893786536
2449,144298.50201234545
2450,160337.7541263103
2451,152949.4985550785
2452,178821.28668920122
2453,138580.68344082916
2454,150561.29376116954
2455,152487.22380707721
2456,156885.31718748072
2457,149246.6075508706
2458,149442.07389468714
2459,143633.02222069373
2460,157057.78913258357
2461,146103.62972937836
2462,156391.71006787347
2463,149717.17090851293
2464,166892.95401486743
2465,156548.19813727055
2466,146446.37208207394
2467,158969.16075028255
2468,127303.42133264452
2469,125593.57582013392
2470,171759.67221922814
2471,176971.65584383678
2472,167429.28306113696
2473,147221.0295182445
2474,131448.29523739585
2475,186347.0171688488
2476,144127.10502889287
2477,149724.45599978615
2478,161639.77940865545
2479,142096.00875771348
2480,156382.8666326283
2481,148391.75454894672
2482,152943.51474739183
2483,147483.5523211136
2484,148555.37749558344
2485,149900.14381205162
2486,164427.5780598057
2487,172954.0086669339
2488,163931.85154789186
2489,167374.52165769102
2490,160965.9632496868
2491,139389.14433803016
2492,173355.7493001533
2493,160492.33365658423
2494,164240.74922510635
2495,140253.1267008542
2496,190694.77367560304
2497,165629.29474986787
2498,146064.10278970253
2499,138083.41314978583
2500,153772.40720049996
2501,157245.0803505126
2502,159031.6809781043
2503,140825.5597190231
2504,177685.65740128935
2505,180750.49617538665
2506,193513.33355973646
2507,204984.61811926722
2508,194226.82160451618
2509,181470.8538057293
2510,186723.0126619626
2511,172447.5430866398
2512,178122.80717600614
2513,178040.66463225914
2514,188252.85365835216
2515,160389.52774204087
2516,168706.6197688282
2517,156692.47854536318
2518,158123.43241464114
2519,183913.42160738746
2520,180635.90131939354
2521,175324.8787331482
2522,184800.15635699168
2523,153782.92313086023
2524,155358.4222373663
2525,158682.95882533066
2526,155507.07648430485
2527,148436.5962413739
2528,156640.55936522433
2529,157552.51437339096
2530,149715.7434659457
2531,191406.49064422582
2532,184931.25481502552
2533,176913.42441654258
2534,190495.57176972277
2535,214579.19994620845
2536,189613.61038179116
2537,189044.8104250174
2538,173119.27153344304
2539,174348.3384458197
2540,170661.42613354698
2541,172368.9811101848
2542,165621.9436489092
2543,149957.8647859957
2544,150616.5953185107
2545,155872.54444195537
2546,160129.61587898838
2547,156878.7152070045
2548,160445.4324849839
2549,164306.0989521843
2550,277994.51978882507
2551,156658.11884751052
2552,151421.12765287777
2553,124949.02661627448
2554,143501.3329357936
2555,148963.65742658114
2556,136967.39925882622
2557,147550.82057864004
2558,148040.46814530852
2559,155171.54160392476
2560,160006.94580228996
2561,153452.52103219036
2562,153993.84847934186
2563,158400.70922990664
2564,175075.0084896102
2565,154307.91269788507
2566,158116.62238063663
2567,152823.58628071987
2568,172755.16310398286
2569,178263.17530574594
2570,145860.6340046293
2571,167483.84212710639
2572,164798.73102822347
2573,185275.03144285924
2574,192495.78834164888
2575,155138.18097434595
2576,150430.62122738382
2577,162271.32936084404
2578,134913.30344287475
2579,124047.64331465031
2580,145430.11187753433
2581,143252.3506775877
2582,139503.07060542417
2583,194998.00243844948
2584,169554.5374537614
2585,169180.7941865623
2586,181904.9360789393
2587,176034.26188153552
2588,155474.30821311258
2589,160743.16289441742
2590,179812.12079228504
2591,176020.3725157502
2592,186094.89796012687
2593,193383.27189047032
2594,173447.4199268119
2595,175174.09601914274
2596,210790.733625928
2597,171913.6764973538
2598,198683.61913086992
2599,210615.26600512495
2600,161166.07466540486
2601,156515.2104821287
2602,129543.13688404283
2603,138823.96498007167
2604,132398.71014118314
2605,123588.05624117031
2606,157414.6355693626
2607,173739.85801060745
2608,181305.18836586885
2609,162911.13126442116
2610,145440.39202279403
2611,148247.8550026727
2612,159135.44769337217
2613,155859.11854481118
2614,155047.06242826232
2615,163560.33864891346
2616,157329.73166824735
2617,168080.69042957565
2618,176482.4919166626
2619,177176.40319604208
2620,172263.55122365337
2621,169906.48155797232
2622,173104.92922459988
2623,194488.2314144803
2624,197780.65407215196
2625,209889.39049410317
2626,169659.31336623518
2627,167884.52235602748
2628,230789.8420263175
2629,234014.5341230791
2630,216569.7598728104
2631,240457.85136466188
2632,225534.9797332189
2633,208641.22487594053
2634,215499.47841830036
2635,162453.9417442373
2636,170756.44378760745
2637,166415.28867478823
2638,195442.85087904515
2639,175907.5620361805
2640,165264.36676230855
2641,143399.5100135842
2642,176158.85217757226
2643,138764.735546685
2644,153851.24362802468
2645,142093.90651776493
2646,139190.85522748056
2647,140999.56656975762
2648,158241.79708462328
2649,159744.0300685817
2650,155807.21937059486
2651,159810.16506823385
2652,228610.70026394696
2653,189694.35671972684
2654,188913.71495285066
2655,220609.566507391
2656,210000.4491743197
2657,218350.16837118322
2658,205131.45182251677
2659,203589.57459456832
2660,213667.62823703868
2661,216091.31689389842
2662,216331.43739863357
2663,199782.8667231763
2664,195973.485747898
2665,207336.39605083238
2666,203949.86395378574
2667,168657.9280546835
2668,171031.5801300961
2669,169996.27232018628
2670,199438.7902710963
2671,171485.16872395092
2672,175654.43585471716
2673,177438.19780429677
2674,174199.08282907237
2675,168963.06526319345
2676,171771.474705762
2677,175765.35040761062
2678,193940.89446076774
2679,198097.83600798738
2680,196233.69800282447
2681,228623.8536691795
2682,210807.57456253673
2683,239710.83635962877
2684,204820.51540534393
2685,211907.98284883762
2686,199724.5492207081
2687,209571.37983729024
2688,186525.20011370128
2689,179287.51757790596
2690,242963.26396777347
2691,172695.93443278444
2692,158264.63771952098
2693,173260.8232483262
2694,160021.09726801698
2695,176423.66740947
2696,172227.0821785404
2697,174073.1315455925
2698,172897.66765487747
2699,169267.975425154
2700,164646.39104933164
2701,163131.41231378185
2702,143727.26123525758
2703,153212.0105634105
2704,158314.38864180283
2705,148415.9546935426
2706,149454.2591147215
2707,150483.74737331262
2708,153620.56255567734
2709,145602.7711875357
2710,151590.7323229713
2711,201205.9294700651
2712,217926.03366110014
2713,168988.45345145089
2714,156682.0210832767
2715,167229.47679965541
2716,156422.7174566292
2717,170924.27090429983
2718,187318.63366115035
2719,163653.501044689
2720,168730.41616262728
2721,156071.1982728473
2722,165733.55213787386
2723,163171.42712631382
2724,153150.16698414087
2725,154653.62998994495
2726,156035.84872175817
2727,170469.980139153
2728,166670.33342825522
2729,158294.76742537977
2730,156668.21654882294
2731,151743.264558833
2732,148407.22071851132
2733,166065.44400762735
2734,161703.88158309038
